StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q102,Q109,Q109_DO,Q110,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q111,Q112,Q113,Q114,Q115,Q104,Q105,Q106,Q107,Q108,Q100,Q6,Q7,Q2,Q4,Q5,Q12,Q13,Q9,Q10,Q11,Q18,Q19,Q15,Q16,Q17,Q24,Q25,Q21,Q22,Q23,Q30,Q31,Q27,Q28,Q29,Q36,Q37,Q33,Q34,Q35,Q42,Q43,Q39,Q40,Q41,Q48,Q49,Q45,Q46,Q47,Q54,Q55,Q51,Q52,Q53,Q60,Q61,Q57,Q58,Q59,rid,age,pid,SUPNAME,SUPPLIER_ID,name,name2,name3,name4,name5,name6,name7,name8,name9,name10,Q98 - Parent Topics,Q98 - Sentiment Polarity,Q98 - Sentiment Score,Q98 - Sentiment,Q98 - Topic Sentiment Label,Q98 - Topic Sentiment Score,Q98 - Topics,rights_DO
2021-05-19 12:32:00,2021-05-19 12:41:03,IP Address,50.73.235.245,100,542,True,2021-05-19 12:41:03,R_BF0rKEeJVhGSFtT,,,,,37.6287994384765625,-77.54889678955078125,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",30,Male,"$50,000 - $74,999",Married,Bachelor's degree,Black or African American,"Jamaica ",2005,Yes,"Jamaica ","Jamaica ","Jamaica ","Jamaica ",Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Joe Biden,Asian or Pacific Islander,Japanese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Low income (Less than $40,100)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Japanese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Low income (Less than $40,100)",Bachelor's degree,American Indian or Alaska Native,,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a55987-e943-acb9-3b84-5fdb93a2155c,21,,,,Andrew Yang,Wei Li,Alan Patel,Peter Chen,Julio Garcia,Dan Nguyen,Eric Chen,Jane Wang,Lakisha Sullivan,Wei Tran,,,,,,,,Q108|Q106|Q104|Q107|Q105
2021-05-19 12:37:32,2021-05-19 12:41:03,IP Address,67.240.81.134,100,211,True,2021-05-19 12:41:04,R_1hR5lS09NaZP8b8,,,,,42.783599853515625,-73.94280242919921875,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",39,Male,"$100,000 +",Married,Bachelor's degree,Asian,korea,1995,No,,,,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Joe Biden,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Low income (Less than $40,100)",,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,No,"Low income (Less than $40,100)",Bachelor's degree,Hispanic,,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a55aa3-863c-9b9c-fdb3-3ea0f775a702,39,,,,Michael Meyer,Miguel Martinez,Hong Yang,Mark Schmidt,Vivian Wang,Alice Nguyen,Guadalupe Torres,Jorge Lopez,Peter Kim,Andy Chen,,,,,,,,Q105|Q107|Q104|Q106|Q108
2021-05-19 12:36:09,2021-05-19 12:41:06,IP Address,107.77.232.173,100,296,True,2021-05-19 12:41:07,R_1rxdToJDqm47MGZ,,,,,33.748504638671875,-84.3871002197265625,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",19,Male,"$0 - $24,999",Single,Some college,Hispanic or Latino,Mexico,2005,Yes,Mexico,Mexico,2005,2005,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Did not vote/not eligible to vote,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a55ac4-3b81-c21b-4eb9-03a2dee61e0f,19,,,,Latoya Williams,Sam Tran,Javier Gonzalez,Alice Kim,David Wang,Yong Li,Hector Hernandez,Andy Nguyen,Ebony Burke,Robert Hansen,,,,,,,,Q104|Q106|Q105|Q108|Q107
2021-05-19 12:37:32,2021-05-19 12:41:14,IP Address,172.58.201.187,100,221,True,2021-05-19 12:41:14,R_0D1Vv3Stn4ApTyx,,,,,40.0345001220703125,-75.11930084228515625,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",28,Female,"$25,000 - $49,999",Single,Bachelor's degree,Asian,Indonesia,2000,Yes,Vietnam,Vietnam,1959,1968,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Strongly Agree,Joe Biden,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,60a55adb-bee3-5fad-7943-27359734608c,26,,,,John Meyer,Latonya Carpenter,Thomas Larson,Mary Johnston,Lakisha Fox,Vivian Le,Andy Nguyen,Wei Yang,Lakisha Jackson,Robert Ryan,,,,,,,,Q107|Q106|Q105|Q108|Q104
2021-05-19 12:37:23,2021-05-19 12:41:14,IP Address,73.228.238.36,100,230,True,2021-05-19 12:41:14,R_SZBDAHK1kHqnq8h,,,,,44.9499969482421875,-93.429901123046875,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",32,Female,"$75,000 - $99,999",Married,Bachelor's degree,Asian,Vietnam,1980,Yes,Vietnam,Vietnam,1980,1980,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Joe Biden,Asian or Pacific Islander,Japanese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Asian Indian,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Filipino,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a55a9c-113a-eb21-5797-ac6ee3b8c25c,28,,,,Sam Le,Dan Pham,Li Wang,Julio Torres,Amy Patel,Vivian Pham,Cecilia Wang,William Ryan,Jin Pham,Darnell Fox,,,,,,,,Q106|Q105|Q107|Q104|Q108
2021-05-19 12:35:50,2021-05-19 12:41:15,IP Address,71.41.35.75,100,325,True,2021-05-19 12:41:16,R_1ODfKjOlglNJj6g,,,,,28.62249755859375,-81.43170166015625,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",41,Male,"$50,000 - $74,999",Married,Master's degree,Native Hawaiin or Pacific Isalnder,argentina,2002,No,,,,,Neither agree nor disagree,Strongly Agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Joe Biden,White,,No,"Upper income (More than $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Bachelor's degree,Asian or Pacific Islander,Other Asian,Yes,"Upper income (More than $120,400)",Bachelor's degree,Asian or Pacific Islander,Other Asian,Yes,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,Hispanic,,Yes,"Upper income (More than $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Master's degree,Hispanic,,Yes,"Upper income (More than $120,400)",Bachelor's degree,Hispanic,,Yes,"Upper income (More than $120,400)",Bachelor's degree,60a55aa1-ac74-cb31-c79f-cf27d946059f,41,,,,Roosevelt Fox,James Wagner,Vivian Patel,Amy Patel,Young Li,Richard Ryan,Alejandro Sanchez,Jin Kim,Juan Sanchez,Javier Sanchez,,,,,,,,Q105|Q106|Q104|Q107|Q108
2021-05-19 12:34:05,2021-05-19 12:41:22,IP Address,172.58.121.137,100,436,True,2021-05-19 12:41:23,R_DOwE1NxhvYX4Lmh,,,,,42.3672943115234375,-83.13289642333984375,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",38,Male,"$25,000 - $49,999",Single,High school degree,Black or African American,Semoan,2001,Yes,Indiana,Indiana,1972,1980,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat agree,Strongly Agree,Joe Biden,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Asian Indian,No,"Upper income (More than $120,400)",Master's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,No,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,No,"Low income (Less than $40,100)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",High school,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Filipino,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Low income (Less than $40,100)",High school,60a55a3c-c1ab-d46f-1335-85e194318372,38,,,,Albert Li,Alice Yang,Peter Tran,Thomas Hoffman,Peter Nguyen,Latasha Washington,Latasha Burke,Jane Wang,Grace Le,Peter Pham,,,,,,,,Q106|Q105|Q104|Q108|Q107
2021-05-19 12:38:27,2021-05-19 12:41:31,IP Address,75.167.181.66,100,184,True,2021-05-19 12:41:32,R_51pi6oSgHPP7yiR,,,,,33.636199951171875,-112.09079742431640625,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",29,Male,"$25,000 - $49,999",Single,Some college,Hispanic or Latino,Mexico,1993,Yes,Mexico,Mexico,1993,1993,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Joe Biden,Asian or Pacific Islander,Asian Indian,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Asian Indian,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Asian Indian,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,American Indian or Alaska Native,,No,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,No,"Upper income (More than $120,400)",High school,White,,No,"Middle income	($41,000 - $120,400)",Master's degree,White,,No,"Middle income	($41,000 - $120,400)",High school,American Indian or Alaska Native,,No,"Low income (Less than $40,100)",High school,60a55b47-b86e-e8b6-a0c8-416e435a6f46,29,,,,Andy Li,Robert Hoffman,James Schmidt,Jian Tran,Cecilia Wang,Latoya Sullivan,Eric Nguyen,David Snyder,Jermaine Fox,Alice Chen,,,,,,,,Q107|Q106|Q105|Q108|Q104
2021-05-19 12:37:39,2021-05-19 12:41:33,IP Address,98.21.90.78,100,233,True,2021-05-19 12:41:34,R_2SIaazP9zqgWpqd,,,,,29.837799072265625,-82.6128997802734375,anonymous,EN,Yes,I understand,I understand|I do not understand,Extremely interested,43,Female,"$25,000 - $49,999",Divorced/Widowed,High school degree,White,Cuba,2000,Yes,Cuba,,1990,,Somewhat agree,Neither agree nor disagree,Strongly Agree,Somewhat agree,Somewhat agree,Joe Biden,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Low income (Less than $40,100)",High school,60a55ab4-7342-d7e1-daf5-2339635807c7,42,,,,Dan Kim,Wei Chen,Guadalupe Perez,May Wang,Albert Chen,David Snyder,Guadalupe Garcia,Yong Chen,Thomas Schmidt,Michael Olson,,,,,,,,Q106|Q107|Q108|Q105|Q104
2021-05-19 12:33:24,2021-05-19 12:41:39,IP Address,131.150.115.7,100,494,True,2021-05-19 12:41:39,R_2wQB5VdKqW4mzCi,,,,,42.1920928955078125,-121.723297119140625,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",67,Female,"$0 - $24,999",Married,Some high school,White,Did not,Did not,No,Italy,Iowa,1912,Did not,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly Agree,Neither agree nor disagree,Donald Trump,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Hispanic,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,American Indian or Alaska Native,,Yes,"Low income (Less than $40,100)",High school,Black or African American,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,60a559c8-2c4c-1531-cbe5-33bbcda4b9cb,67,,,,Hector Lopez,Robert Ryan,Eric Yang,Javier Rodriguez,Jin Kim,Jin Wang,Jennifer Nguyen,May Kim,Latasha Williams,David Wang,,,,,,,,Q105|Q107|Q108|Q106|Q104
2021-05-19 12:35:05,2021-05-19 12:41:48,IP Address,108.54.48.109,100,403,True,2021-05-19 12:41:49,R_33gal1RophmrhoV,,,,,40.8000030517578125,-73.9763031005859375,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",38,Male,"$50,000 - $74,999",Married,Bachelor's degree,Asian,Hong Kong,1997,No,China,China,1997,1997,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly Agree,Joe Biden,American Indian or Alaska Native,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,American Indian or Alaska Native,,No,"Low income (Less than $40,100)",High school,60a55a16-5555-f6b3-c0d2-e7f1fc839472,38,,,,Cindy Patel,Alice Li,Thanh Le,Andy Tran,Tamika Burke,Jenny Yang,William Ryan,May Wang,Albert Tran,Young Patel,,,,,,,,Q106|Q104|Q105|Q108|Q107
2021-05-19 12:34:24,2021-05-19 12:41:50,IP Address,172.56.7.231,100,445,True,2021-05-19 12:41:50,R_2478LNU7DPCRRyb,,,,,30.2949066162109375,-97.70880126953125,anonymous,EN,Yes,I understand,I do not understand|I understand,Extremely interested,40,Female,"$0 - $24,999",Married,Bachelor's degree,Asian,"Philippines ",2020,No,"Philippines ",None,,None,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Did not vote/not eligible to vote,Asian or Pacific Islander,Filipino,No,"Low income (Less than $40,100)",Bachelor's degree,Asian or Pacific Islander,Japanese,No,"Low income (Less than $40,100)",Bachelor's degree,American Indian or Alaska Native,,,"Low income (Less than $40,100)",Bachelor's degree,American Indian or Alaska Native,,Yes,"Low income (Less than $40,100)",Master's degree,American Indian or Alaska Native,,Yes,"Low income (Less than $40,100)",Master's degree,American Indian or Alaska Native,,,,,,,,,,,,,,,,,,,,,,,,,60a55a4c-af66-5925-e268-cf67d76df8ae,40,,,,Jennifer Nguyen,Latonya Washington,Wei Patel,Wei Tran,Wei Pham,Thanh Nguyen,Miguel Torres,Jermaine Carpenter,Richard Hansen,Jesus Martinez,,,,,,,,Q106|Q105|Q104|Q107|Q108
2021-05-19 12:38:08,2021-05-19 12:41:55,IP Address,38.91.100.42,100,227,True,2021-05-19 12:41:55,R_XGvUG9Jn7AqgOjL,,,,,40.7122955322265625,-74.00679779052734375,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",30,Male,"$75,000 - $99,999",Married,Bachelor's degree,White,"Mexico ",2001,No,,,,,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Joe Biden,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Master's degree,Black or African American,,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Ph.D. degree,60a55a0c-9c32-83c4-6cd1-2331d92fba4a,30,,,,Robert Schmidt,Andy Yang,Darnell Sullivan,Jesus Torres,Amy Kim,Robert Hansen,Jane Pham,David Chen,Juan Gonzalez,Hong Le,,,,,,,,Q104|Q107|Q108|Q105|Q106
2021-05-19 12:37:43,2021-05-19 12:41:57,IP Address,173.68.112.227,100,254,True,2021-05-19 12:41:58,R_2wzzHZ356OgTO3F,,,,,40.5697021484375,-74.11840057373046875,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",20,Male,"$25,000 - $49,999",Single,Some college,Asian,china,2003,Yes,China,China,2003,2003,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Joe Biden,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,No,"Low income (Less than $40,100)",Bachelor's degree,Hispanic,,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,No,"Low income (Less than $40,100)",High school,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,No,"Low income (Less than $40,100)",Master's degree,White,,Yes,"Low income (Less than $40,100)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,60a55b06-c63c-1119-ebae-b312708965ea,20,,,,Andy Li,Jin Yang,Jesus Ramirez,John Ryan,Thomas Meyer,Salvador Ramirez,Julio Garcia,Hung Yang,James Schmidt,David Hoffman,,,,,,,,Q104|Q106|Q108|Q105|Q107
